X,Y,OBJECTID,cdsCode,schoolID,district,name,addr,city,zip,openDate,charter,docType,socType,gsOffered,shrtName,priv
-117.058587321878,32.7147020013967,265,37683386039515,273,San Diego Unified,Encanto Elementary,822 65th Street,San Diego,92114,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Encanto,N
-117.042666510004,32.7125262958148,266,37683386039812,274,San Diego Unified,Keiller Leadership Academy,7270 Lisbon Street,San Diego,92114,1980/07/01 00:00:00+00,Y,Unified School District,Elementary Schools (Public),K-8,Keiller LA 1,N
-117.086968819632,32.7122850775318,267,37683386039754,275,San Diego Unified,Horton Elementary,5050 Guymon Street,San Diego,92102,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Horton,N
-117.029236736057,32.7110224313369,268,37683386039143,276,San Diego Unified,Audubon K-8,8111 San Vicente,San Diego,92114,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-8,Audubon,N
-117.027715953804,32.7041063141101,269,37683386039614,277,San Diego Unified,Freese Elementary,8140 Greenlawn Drive,San Diego,92114,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Freese,N
-117.046308533236,32.7022222527717,270,37683386039630,278,San Diego Unified,Fulton K-8,7055 Skyline Drive,San Diego,92114,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-8,Fulton,N
-117.138618854529,32.700566354271,271,37683386039283,279,San Diego Unified,Burbank Elementary,2146 Julian Avenue,San Diego,92113,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Burbank,N
-117.107380174515,32.6985798307868,272,37683386039150,280,San Diego Unified,Baker Elementary,4041 T Street,San Diego,92113,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Baker,N
-117.036698875953,32.6948720738268,273,37683386039267,281,San Diego Unified,Boone Elementary,7330 Brookhaven Road,San Diego,92114,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Boone,N
-117.089767531931,32.6954299457016,274,37683380124115,282,San Diego Unified,Knox Middle,1098 South 49th Street,San Diego,92113,2011/09/05 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),6-8,Knox Middle,N
-117.056532344915,32.6708543591441,275,37683386039861,283,San Diego Unified,Pacific View Leadership Elementary,6196 Childs Avenue,San Diego,92139,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Lee,N
-117.034167115104,32.655835776862,276,37680236037832,284,Chula Vista Elementary,Allen (Ella B.) Elementary,4300 Allen School Road,Bonita,91902,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,Allen,N
-117.043796525694,32.6345773477131,277,37680236037865,285,Chula Vista Elementary,Halecrest Elementary,475 East J Street,Chula Vista,91910,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,Halecrest,N
-117.063961498769,32.6320528821824,278,37680236037899,286,Chula Vista Elementary,Hilltop Drive Elementary,30 Murray Street,Chula Vista,91910,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,Hilltop Drive,N
-117.060845855166,32.63087850048,279,37684116062004,287,Sweetwater Union High,Hilltop Middle,44 East J Street,Chula Vista,91910,1980/07/01 00:00:00+00,N,High School District,Intermediate/Middle Schools (Public),7-8,Hilltop Mid,N
-117.056021266489,32.6260760099709,280,37680236037881,288,Chula Vista Elementary,Cook (Hazel Goes) Elementary,875 Cuyamaca Avenue,Chula Vista,91911,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,Cook Elem,N
-117.085772487903,32.6086946884776,281,37680236037873,289,Chula Vista Elementary,Harborside Elementary,681 Naples Street,Chula Vista,91911,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,Harborside,N
-117.064307171966,32.6046414534903,282,37684113731304,290,Sweetwater Union High,MAAC Community Charter,1385 Third Avenue,Chula Vista,91911,2001/09/04 00:00:00+00,Y,High School District,K-12 Schools (Public),9-12,MAAC,N
-117.041168167498,32.6020469734092,283,37680236037840,291,Chula Vista Elementary,Rohr (Fred H.) Elementary,1540 Malta Avenue,Chula Vista,91911,1980/07/01 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,Rohr,N
-117.05583016632,32.5765248445111,284,37684116070890,292,Sweetwater Union High,Montgomery Middle,1051 Picador Boulevard,San Diego,92154,1980/07/01 00:00:00+00,N,High School District,Intermediate/Middle Schools (Public),7-8,Montgomery Mid,N
-117.018194506303,32.5656458147143,285,37684113731502,293,Sweetwater Union High,San Ysidro High,5353 Airway Road,San Diego,92154,2002/07/22 00:00:00+00,N,High School District,High Schools (Public),9-12,San Ysidro,N
-116.92895204169,32.8108796695349,286,37679916037659,294,Cajon Valley Union,Greenfield Middle,1495 Greenfield Drive,El Cajon,92021,1980/07/01 00:00:00+00,N,Elementary School District,Intermediate/Middle Schools (Public),6-8,Greenfield,N
-117.058468365034,32.763386455116,287,37683386039390,295,San Diego Unified,Clay Elementary,6506 Solita Avenue,San Diego,92115,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Clay,N
-116.970591378102,32.7852148561616,288,37679910108563,296,Cajon Valley Union,EJE Elementary Academy Charter,851 South Johnson Avenue,El Cajon,92020,2005/08/15 00:00:00+00,Y,Elementary School District,Elementary Schools (Public),K-5,EJE,N
-116.382907432363,33.2649785360778,289,37679836115315,297,Borrego Springs Unified,Borrego Springs Middle,2255 Diegueno Road,Borrego Springs,92004,1997/09/01 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),6-8,Borrego Springs Mid,N
-117.295522284478,33.2563958701269,290,37735696088991,298,Oceanside Unified,Del Rio Elementary,5200 North River Road,Oceanside,92057,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Del Rio,N
-117.312684211856,33.2564879501512,291,37735696106546,299,Oceanside Unified,Reynolds Elementary,4575 Douglas Drive,Oceanside,92057,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Reynolds,N
-117.069065641269,33.2578265121551,292,37756140100511,300,Valley Center-Pauma Unified,Lilac,30109 Lilac Road,Valley Center,92082,2003/09/02 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-6,Lilac,N
-117.40901796473,33.2536818558314,293,37735696115299,301,Oceanside Unified,Stuart Mesa Elementary,100 Yamanaka Way,Oceanside,92054,1998/09/08 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-8,Stuart Mesa,N
-117.304856008241,33.2516307486979,294,37735696038855,302,Oceanside Unified,Libby Elementary,423 West Redondo Drive,Oceanside,92057,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Libby,N
-116.347493377557,33.2564292741695,295,37679836037550,303,Borrego Springs Unified,Borrego Springs Elementary,1315 Palm Canyon Drive,Borrego Springs,92004,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),P-5,Borrego Springs,N
-117.256933237277,33.2462380873897,296,37684526110407,304,Vista Unified,Mission Meadows Elementary,5657 Spur Avenue,Oceanside,92057,1992/07/06 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Mission Meadows,N
-117.281796013698,33.2392279418691,297,37684526107031,305,Vista Unified,Alamosa Park Elementary,5130 Alamosa Park Drive,Oceanside,92057,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Alamosa Park,N
-117.020928228322,33.2403949410809,298,37756146106124,306,Valley Center-Pauma Unified,Valley Center Primary,14249 Fruitvale Road,Valley Center,92082,2000/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-2,Valley Center Prim,N
-117.281792725887,33.2362408580878,299,37684526107577,307,Vista Unified,Roosevelt Middle,850 Sagewood Drive,Oceanside,92057,1980/07/01 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),6-8,Roosevelt Mid,N
-117.020831394914,33.2365159835198,300,37756146112494,308,Valley Center-Pauma Unified,Valley Center Elementary,28751 Cole Grade Road,Valley Center,92082,2000/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),3-5,Valley Center Elem,N
-117.377940363812,33.2326788924332,301,37735696038913,309,Oceanside Unified,Santa Margarita Elementary,1 Carnes Road,Oceanside,92054,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-8,Santa Margarita,N
-117.250431899493,33.2299152056077,302,37684523730942,310,Vista Unified,Guajome Park Academy Charter,2000 North Santa Fe Avenue,Vista,92083,1994/07/01 00:00:00+00,Y,Unified School District,High Schools (Public),K-12,Guajome Park Academy,N
-117.28757327368,33.2238603165995,303,37684526108708,311,Vista Unified,Empresa Elementary,4850 Avenida Empresa,Oceanside,92056,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Empresa,N
-117.270097516924,33.2182691490172,304,37684520100925,312,Vista Unified,T.H.E Leadership Academy,1550 Temple Heights Drive,Oceanside,92056,2003/09/22 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,T.H.E. Leadership,N
-116.976951221635,33.2252052947782,305,37756146093272,313,Valley Center-Pauma Unified,Valley Center Middle,28102 North Lake Wohlford Road,Valley Center,92082,2000/07/01 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),6-8,Valley Center Mid,N
-117.313465798343,33.2113048589332,306,37735693731221,314,Oceanside Unified,Pacific View Charter,3670 Ocean Ranch Boulevard,Oceanside,92056,1999/07/01 00:00:00+00,Y,Unified School District,K-12 Schools (Public),K-12,Pacific View,N
-117.33521700348,33.2201945025188,307,37735696038905,315,Oceanside Unified,Pablo Tac School of the Arts,3535 Hacienda Drive,Oceanside,92054,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Pablo Tac,N
-117.241145599087,33.223067751179,308,37684523738705,316,Vista Unified,Vista High,1 Panther Drive,Vista,92084,1980/07/01 00:00:00+00,N,Unified School District,High Schools (Public),9-12,Vista,N
-117.247132010279,33.2207464560972,309,37684526040596,317,Vista Unified,Bobier Elementary,220 West Bobier Drive,Vista,92083,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Bobier,N
-117.317270519013,33.2180211529548,310,37735693739018,318,Oceanside Unified,El Camino High,400 Rancho del Oro Drive,Oceanside,92057,1980/07/01 00:00:00+00,N,Unified School District,High Schools (Public),9-12,El Camino,N
-117.30151738946,33.218716927145,311,37735696109995,319,Oceanside Unified,Ivey Ranch Elementary,4275 Via Rancho Road,Oceanside,92057,1991/09/10 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Ivey Ranch,N
-117.378595143893,33.2170061536036,312,37735696038889,320,Oceanside Unified,North Terrace Elementary,141 Santa Rosa Drive,Oceanside,92054,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-8,North Terrace,N
-117.30943393941,33.2151585291005,313,37735696111777,321,Oceanside Unified,Martin Luther King Jr. Middle,1290 Ivey Ranch Road,Oceanside,92057,1994/09/01 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),6-8,King Mid,N
-117.363101617557,33.2105027808893,314,37735696038830,322,Oceanside Unified,Jefferson Middle,823 Acacia Street,Oceanside,92054,1980/07/01 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),6-8,Jefferson Mid,N
-117.373074157241,33.2074250994485,315,37735696038848,323,Oceanside Unified,Laurel Elementary,1410 Laurel Street,Oceanside,92054,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Laurel,N
-117.245237361005,33.207819047682,316,37684526040653,324,Vista Unified,Vista Academy of Visual and Performing Arts,600 North Santa Fe Avenue,Vista,92083,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Vista Academy,N
-117.247300877408,33.2078842839876,317,37684526040604,325,Vista Unified,California Avenue Elementary,215 West California Avenue,Vista,92083,1980/07/01 00:00:00+00,N,Unified School District,Special Education Schools (Public),K-8,California Av,N
-117.363338636878,33.2059441890699,318,37735696038871,327,Oceanside Unified,Mission Elementary,2100 Mission Avenue,Oceanside,92058,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Mission Elem,N
-117.205162423878,33.2035251701474,319,37684526059802,329,Vista Unified,Rancho Minerva Middle,2245 Foothill Drive,Vista,92084,1980/07/01 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),6-8,Rancho Minerva,N
-117.368138961681,33.1853700755032,320,37735693739026,330,Oceanside Unified,Surfside High (Continuation),1125 South Ditmar Street,Oceanside,92056,1980/07/01 00:00:00+00,N,Unified School District,Continuation High Schools,9-12,Ocean Shores,N
-117.274255363583,33.1997621985766,321,37684526040620,331,Vista Unified,Grapevine Elementary,630 Grapevine Road,Vista,92083,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Grapevine,N
-117.306729435542,33.2003587941409,322,37735696108211,332,Oceanside Unified,Christa McAuliffe Elementary,3701 Kelton Drive,Oceanside,92056,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,McAuliffe,N
-117.224394782308,33.1977289468334,323,37684526040588,333,Vista Unified,Beaumont Elementary,550 Beaumont Drive,Vista,92084,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Beaumont,N
-117.350737817822,33.1894092684001,324,37735696038863,334,Oceanside Unified,Lincoln Middle,2000 California Street,Oceanside,92054,1980/07/01 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),6-8,Lincoln Mid,N
-117.284843252794,33.1898847421174,325,37684526069124,335,Vista Unified,Casita Center for Science/Math/Technology,260 Cedar Drive,Vista,92083,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Casita,N
-117.351165416992,33.188081028059,326,37735696038897,336,Oceanside Unified,Palmquist Elementary,1999 California Street,Oceanside,92054,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Palmquist,N
-117.254588335089,33.1849830941289,327,37684526110399,337,Vista Unified,Breeze Hill Elementary,1111 Melrose Way,Vista,92081,1992/07/06 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Breeze Hill,N
-117.158738792835,33.1804106696193,328,37737913730215,338,San Marcos Unified,Twin Oaks High,158 Cassou Road,San Marcos,92069,1980/07/01 00:00:00+00,N,Unified School District,Continuation High Schools,9-12,Twin Oaks,N
-117.158738792835,33.1804106696193,329,37737913730793,339,San Marcos Unified,Foothills High,158 Cassou Road,San Marcos,92069,1980/07/01 00:00:00+00,N,Unified School District,Alternative Schools of Choice,9-12,Foothills,N
-117.357831271712,33.1773499601949,330,37735696038921,340,Oceanside Unified,South Oceanside Elementary,1806 South Horne Street,Oceanside,92054,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,South Oceanside,N
-117.156618267805,33.1784530014582,331,37737916115349,341,San Marcos Unified,Twin Oaks Elementary,1 Cassou Road,San Marcos,92069,1998/07/07 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Twin Oaks,N
-117.258397965559,33.174784515854,332,37684526112221,342,Vista Unified,Madison Middle,4930 Lake Boulevard,Oceanside,92056,1994/07/01 00:00:00+00,N,Unified School District,Intermediate/Middle Schools (Public),6-8,Madison Mid,N
-117.256549381186,33.1742823820754,333,37684526107585,343,Vista Unified,Lake Elementary,4950 Lake Boulevard,Oceanside,92056,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Lake,N
-117.30439797172,33.1707727807336,334,37735516106512,344,Carlsbad Unified,Hope Elementary,3010 Tamarack Avenue,Carlsbad,92008,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Hope,N
-117.290771789892,33.1724977139872,335,37735516120711,345,Carlsbad Unified,Calavera Hills Elementary,4100 Tamarack Avenue,Carlsbad,92008,2002/09/03 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Calavera Hills Elem,N
-117.342603741636,33.1697785484179,336,37735516037774,346,Carlsbad Unified,Buena Vista Elementary,1330 Buena Vista Way,Carlsbad,92008,1980/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-5,Buena Vista,N
-117.328134839685,33.1628834221631,337,37735513730694,347,Carlsbad Unified,Carlsbad High,3557 Monroe Street,Carlsbad,92008,1980/07/01 00:00:00+00,N,Unified School District,High Schools (Public),9-12,Carlsbad,N
-117.246099378914,33.1637508147865,338,37684523730728,348,Vista Unified,Rancho Buena Vista High,1601 Longhorn Drive,Vista,92081,1980/07/01 00:00:00+00,N,Unified School District,High Schools (Public),9-12,Rancho Buena Vista,N
